fans,lights,fridge,tv,ac,water_heater,washing_machine,microwave,num_family_members,house_size,num_rooms,voltage,electricity_bill
1,9,0,1,1,0,0,0,4,3739,5,227.9555257107416,3763.658108820488
2,10,1,1,0,0,0,0,3,2867,8,224.4112483256956,1399.3840632653391
4,10,1,1,1,1,0,0,6,949,3,245.75324861228398,5764.484211970477
3,9,1,0,0,0,1,0,1,3163,2,224.12106058146682,1482.9883656643713
3,9,1,0,2,0,0,0,2,2207,8,242.4805618467568,6864.273069053656
5,20,2,2,0,0,0,0,2,3259,3,242.37940571953357,2527.978230835096
2,9,1,0,0,0,1,1,4,3963,5,220.206324442562,1561.9156855998917
3,8,1,2,0,0,1,1,3,2877,4,240.6115844903018,1818.0200566543015
4,13,1,2,0,0,0,0,3,916,2,230.7671841484364,1856.3405326252273
3,6,1,1,0,1,0,0,5,3027,1,230.7669601675306,2617.089855851607
4,4,1,0,0,0,0,0,5,2764,9,236.37361849570385,1069.1416825872268
2,9,2,1,0,0,0,0,6,1057,7,231.18599455002592,1555.8822801908602
3,9,1,1,0,0,1,0,2,1086,9,250.0,1664.3494912668243
3,12,1,1,1,1,0,1,6,3861,1,248.38595260882542,5859.6098407621
5,12,1,1,2,0,1,1,5,2157,9,250.0,7675.698812067732
5,10,1,0,0,1,1,1,6,2373,9,231.3417357957584,3212.684414533102
6,8,1,2,0,0,1,0,6,1058,2,243.39832754800352,1993.354216955733
4,13,1,1,1,0,0,0,2,1195,5,240.688557408043,4494.675271056988
2,8,0,0,0,0,1,1,7,2545,8,221.9335510291602,1293.3156218434951
1,11,1,0,0,1,1,0,1,1963,5,229.7907992081777,2940.3611958171377
5,7,1,1,1,0,1,0,1,1440,7,234.9631697009393,4496.7196702920655
0,14,1,1,1,1,1,0,5,829,9,241.73487503619978,5891.485487054027
1,4,1,1,1,1,0,0,7,794,9,248.83594745408814,5174.374316313649
5,17,1,1,0,1,0,0,7,3804,6,243.32413744500067,3359.1048067764773
4,7,0,1,1,0,1,1,2,3839,3,244.3442043638933,4282.040489754882
2,9,2,1,1,0,1,0,1,2613,8,241.8129296213777,4653.042270051187
7,13,1,1,2,0,0,0,2,2768,4,247.07271457274865,7516.0742491790215
2,14,1,0,0,1,0,1,1,3721,7,244.76408507583798,2974.2308217580667
1,11,1,1,2,0,0,0,7,3752,4,234.94903353454066,6962.916211474148
3,14,1,1,0,0,0,0,3,2899,9,223.39911595217694,1696.1628773761222
2,11,1,2,1,0,1,0,7,3541,8,231.56454333262735,4684.553127412256
2,18,0,2,1,0,0,1,7,763,5,249.29599016102668,4577.641049210347
2,11,1,1,1,0,1,1,3,423,6,225.09301012690054,4606.661324063664
2,13,0,1,2,1,0,0,4,2892,2,239.64750116889508,8290.686001580456
4,13,1,1,0,0,1,0,4,1573,4,232.60879372824488,2038.3103223941553
6,10,1,1,1,0,0,0,5,3658,1,232.7331436952697,4487.309703052614
4,12,1,1,1,1,1,0,2,455,1,237.4984641929573,6105.238661878428
2,5,1,1,1,0,0,0,7,1244,6,232.43912053300363,3901.2509452678155
6,4,1,1,0,0,0,0,1,435,5,237.86013709396556,1240.3262630514787
2,11,1,1,0,0,0,0,2,1313,3,237.22144556013203,1454.2953343914953
5,12,1,1,1,0,0,0,6,2228,6,227.09949192908795,4540.40138207221
2,10,1,1,1,0,0,0,5,3694,4,234.58722705965366,4200.365162416392
5,13,1,0,0,0,0,0,4,722,8,235.01247431312763,1587.8487472262464
3,12,1,1,0,1,0,0,5,1312,4,241.2002033162738,2935.4246574778895
1,7,1,1,1,0,0,0,5,2196,4,243.0868516322963,3993.6421466393554
5,15,1,1,1,1,1,1,6,2831,6,232.47534894832754,6421.740047492517
1,12,1,1,0,0,0,0,2,450,9,239.06184609058832,1425.1167613742255
1,9,1,1,0,0,1,1,3,2520,6,223.37283437756759,1600.6404151015975
4,9,0,0,0,0,0,1,4,3214,9,227.3500955386101,1179.0947361244898
3,9,2,1,1,0,1,0,2,1235,6,241.04994244966542,4769.311239469933
2,12,1,1,1,0,1,0,2,3373,8,228.90702513644152,4609.112430473883
4,10,1,1,1,0,0,1,1,3934,9,246.31042546125684,4410.613927895584
1,8,1,1,1,0,0,0,5,2509,1,235.57287870367472,3962.345876654572
4,12,1,1,0,1,0,1,2,2708,1,242.61021556312238,3171.1775291026556
1,3,1,1,1,0,0,1,5,2983,3,225.41429323331877,3772.557659223091
2,9,1,1,1,1,0,0,6,3971,9,245.75001168068866,5585.768621968611
3,7,1,1,0,0,1,0,4,1759,2,241.46936436655898,1561.076093167259
3,16,1,1,1,0,0,0,6,905,4,235.0574825264469,4565.003403019517
5,11,1,1,0,0,1,0,1,1865,7,231.1344721962318,1952.59785675007
4,11,1,1,1,0,0,1,1,967,4,236.2529949930099,4455.045313192793
4,15,0,1,0,0,1,0,6,988,7,241.09642898932665,1793.4273975235594
3,8,1,1,1,0,1,0,5,378,6,243.4963505620458,4426.5705489419815
4,12,1,1,1,0,0,0,3,1065,1,235.05805389609205,4478.009182519678
3,7,1,1,0,0,1,0,3,3412,9,218.42776228328597,1560.8497478501333
6,14,0,1,1,0,0,0,4,3487,1,231.85841284772061,4417.115683905113
3,9,0,1,1,1,0,0,4,2572,3,222.0450513616334,5277.1712073744775
1,8,2,1,1,1,0,1,1,1837,2,250.0,5796.676683258038
3,9,1,1,1,1,1,0,7,3692,2,245.76341946191377,5864.412785829007
8,12,1,0,0,0,0,0,1,1238,9,228.97707633931913,1768.2049127709872
2,12,1,2,2,0,1,0,4,2386,2,239.63627015356798,7466.503392361691
1,9,1,1,1,1,0,0,4,2870,4,245.2836649484092,5505.0932719829
7,15,0,2,0,0,1,0,6,899,2,238.50250613342152,2119.040629738119
5,5,1,0,0,0,1,1,3,3105,8,215.34413719104418,1601.995327986784
6,8,1,1,0,1,1,0,5,1915,5,231.26746167760632,3162.4764843180274
4,8,0,1,1,0,1,1,6,363,2,235.60158314494274,4278.602250844712
1,8,1,0,1,1,0,0,6,1614,3,233.38471649111077,5270.6531547045415
2,12,2,1,0,0,1,1,2,2195,7,224.8898421668482,2148.516157356685
1,8,1,2,1,1,0,0,1,491,9,240.98161539411242,5538.145400827764
2,7,1,1,1,1,1,0,2,3481,9,226.71163571519628,5746.862463714339
4,12,0,2,2,0,0,1,7,2311,2,250.0,7160.644817243867
3,10,1,0,1,0,1,1,2,1497,4,232.49507460877842,4457.864550967957
3,11,2,1,1,0,0,1,3,2595,1,239.8448663742803,4703.399306816049
4,10,1,1,1,0,1,0,4,2523,9,230.56575360177945,4612.355291622792
3,8,0,1,0,0,1,1,7,301,2,233.9206224906658,1373.7164788179068
7,10,2,1,0,1,0,0,4,1770,5,244.15361306874672,3411.693831035731
4,5,1,1,1,0,1,0,7,1537,9,226.87260075271172,4350.173191627454
6,13,0,0,0,0,0,1,5,3545,5,225.44594913438135,1453.1506062038372
1,4,1,1,0,0,0,0,6,3218,1,227.89590268981155,943.1445892849036
2,14,1,2,0,0,0,0,7,3773,8,219.21655265404138,1756.2157586468516
2,8,1,1,0,0,0,0,6,2610,9,218.4694884933781,1336.1158822055481
8,14,1,2,1,0,0,0,3,3480,3,247.06342592805413,5006.5999830031415
4,7,1,1,0,1,1,0,6,2436,4,222.43963060418434,3049.482080124682
4,12,0,0,1,0,0,1,3,3541,1,237.1176495448735,4151.985582189509
1,5,2,0,0,0,1,0,3,562,3,230.08213185138175,1434.3020904103576
2,16,1,2,0,0,1,0,7,1009,6,228.85485297565072,2142.480986304774
1,8,1,1,1,0,0,0,6,1435,2,242.31666208499433,4013.7290461432285
3,9,0,1,0,1,1,0,1,3688,8,224.74156115392262,2742.014464861683
4,12,1,1,0,1,0,1,6,971,1,229.9162615146579,3118.4528883627668
2,7,1,1,0,0,0,0,6,1567,5,234.63740372942567,1219.541960687994
2,7,2,1,0,0,1,1,7,1174,6,238.98343199451665,1862.7488075096387
1,7,1,1,0,0,0,0,3,1084,7,212.3018583944516,1136.5353949132955
3,14,1,2,0,1,0,0,1,3325,4,250.0,3196.3537541630385
4,14,1,1,0,1,0,0,5,2947,3,240.87545320835795,3136.2750828711123
5,5,1,1,0,1,1,0,2,2307,7,237.86141208022124,3028.2662421593577
2,8,1,1,1,0,0,0,1,1959,8,243.51544494008277,4089.524063360798
4,11,0,1,0,0,1,0,3,2692,3,214.90204376140366,1580.5516177690836
2,8,1,1,0,0,0,0,7,2594,2,233.07802497109336,1270.8064920677268
4,15,1,0,1,1,0,1,2,1820,9,240.37064962270847,5983.874220839492
6,10,1,2,1,0,1,0,2,3410,3,245.70937260641472,4802.654028820359
0,4,1,1,0,0,0,1,4,3913,9,235.59101653184212,987.2073189200671
7,10,1,1,0,1,0,0,4,3967,4,244.29134285736149,3147.175272984386
4,9,1,0,0,0,0,0,7,2916,3,236.21743226591065,1356.0365505511354
3,13,1,0,0,1,1,0,6,1695,2,223.14947473304971,3176.1123036034464
4,8,1,1,0,0,1,0,3,813,9,224.865010997714,1668.4713136399776
1,12,1,2,0,0,1,1,5,1835,7,238.92818189705764,1931.386872079121
3,15,1,1,0,0,0,1,6,644,8,222.92384055204045,1788.6400929889867
2,9,1,1,1,0,0,1,1,2813,6,243.765297695331,4226.785599108484
3,6,1,0,1,0,1,0,2,1365,4,234.10404491142424,4174.3654721043595
3,10,1,1,0,0,1,1,2,3625,2,239.44398613910803,1843.368433311344
6,6,1,0,1,1,0,1,5,2281,6,240.4271298180031,5555.204307524732
4,13,1,1,1,0,0,0,7,1387,3,241.49547654165062,4489.833788297527
4,5,1,1,0,0,0,0,1,1460,8,224.23847847850988,1207.754112271888
2,10,2,1,0,0,0,0,6,3435,3,227.84173650311675,1617.7803797468307
8,15,1,0,1,0,1,0,2,1200,5,250.0,5017.584559676143
3,10,1,1,0,0,1,0,6,427,8,228.99759516972873,1757.6038161454924
3,8,1,2,0,0,0,1,1,738,3,237.74646582159494,1562.6713309992963
2,9,1,1,0,0,1,1,2,2556,1,238.69062458052304,1679.7970418965347
3,9,1,0,1,0,0,1,6,2729,3,230.8728041803454,4158.331801761327
2,9,1,1,0,1,0,0,2,2570,5,241.56615407788308,2723.1756573471894
1,22,2,1,1,0,0,0,5,3517,2,245.81800378381837,4984.327371198244
3,6,1,1,0,1,0,0,5,760,6,228.61414906864312,2581.353102494906
1,16,1,1,1,0,0,0,7,3622,8,235.80888835343958,4433.281631752984
1,13,1,1,1,0,0,0,7,3079,8,225.73518715236264,4311.916436638214
3,10,2,1,1,0,0,0,2,3459,6,230.56969406192562,4498.394996568641
3,15,1,1,0,1,0,0,4,3612,2,240.71247141539573,3084.8929540798536
4,8,1,1,1,0,0,0,3,2317,4,235.92463518631143,4210.7949659706455
2,8,1,1,0,0,0,0,5,2988,1,223.76655087688854,1284.2091632694312
4,12,2,1,0,1,0,0,2,1647,1,229.1238890115171,3294.324785758092
6,14,1,1,1,0,0,0,2,2305,6,244.26425705291345,4675.646925200408
2,6,1,1,1,1,1,0,5,1955,6,220.1480917093142,5621.396337125682
4,6,1,1,0,0,0,0,6,3004,1,228.15214467084797,1262.1721283625886
3,10,1,1,0,0,1,0,3,301,3,224.956596810267,1705.1373363905523
3,3,0,1,0,1,1,0,6,3933,9,225.16612976052335,2432.6823954845568
4,9,1,0,0,1,0,1,2,2597,2,214.05265443998343,2776.8527311665
5,12,1,1,2,0,1,0,7,842,9,250.0,7590.091816008546
4,12,1,1,1,1,0,1,1,1037,1,242.01964647551787,5919.6829959547385
4,8,1,1,1,0,0,0,6,3997,2,227.33804256678536,4198.622322148721
3,15,1,1,0,0,1,0,7,804,8,235.55629845183662,1959.073960738525
1,8,1,1,1,0,0,1,2,301,1,238.57140812587068,4130.6868386956685
3,11,1,1,1,1,1,0,2,3847,7,243.2813271855608,5973.633784972813
3,9,1,1,0,0,0,1,1,2319,6,241.1469336958807,1497.511537254383
3,5,0,1,1,0,0,0,4,1875,9,242.38762875452622,3698.3764884081866
4,15,2,1,0,0,1,0,2,3618,8,228.02142701518605,2320.8471897527506
2,12,1,1,1,1,1,0,5,2042,2,239.83924207299376,6002.073641473341
3,8,1,0,0,1,1,0,6,3625,5,229.41031475935722,2828.2230789778228
4,7,1,1,1,0,1,0,5,1127,7,233.04611645910066,4422.538785187386
6,12,1,0,1,1,0,0,3,1927,9,228.7090061143104,5785.176761049661
6,10,0,1,1,0,1,0,3,2829,3,234.45879947547706,4474.502229286187
6,8,1,0,1,0,0,0,1,3482,9,227.7810096071832,4193.261987715291
1,13,1,0,1,1,0,1,2,1959,8,242.69738322370418,5629.6744454441905
1,9,1,1,0,0,1,0,2,3506,8,224.40193820025377,1485.1568993134624
2,7,1,1,1,0,0,0,1,2111,2,225.23333608191913,4030.9588059377124
3,14,2,0,0,0,1,0,7,3957,5,231.28423041913248,2117.670497236891
4,15,1,1,0,0,1,1,6,1462,2,234.0398525697537,2151.917953874317
5,9,1,1,1,0,0,0,1,1707,3,223.3111453730615,4268.771532123525
3,10,1,1,1,1,0,0,3,1715,2,233.31103935261626,5667.908447811576
3,18,1,1,1,0,1,1,6,1204,3,242.84800396393052,5083.960566063373
6,14,1,0,1,1,1,0,1,3505,2,250.0,6187.01352496528
2,8,1,1,0,0,0,1,3,1202,1,235.51529195179256,1394.5645431605835
3,14,1,1,0,0,1,0,2,1210,9,227.15736046573556,1964.825887790587
3,8,1,1,0,1,0,0,2,2790,8,225.7896986331966,2723.8904570757472
3,8,2,0,0,0,0,0,4,3037,1,225.13896939658216,1412.7122790684982
4,7,1,0,0,0,0,0,2,1192,1,221.02005758524732,1202.524203521705
2,14,1,0,0,1,1,0,2,1179,6,234.70235071571898,3155.7702832311184
0,13,1,1,1,0,0,0,5,3221,5,247.15368255004643,4217.65923117189
4,14,1,1,2,0,0,1,5,2638,3,238.30815740523383,7465.1035059505975
1,13,1,0,0,0,0,0,2,2246,9,219.46901683922437,1306.78940549234
3,8,1,1,1,0,0,1,7,574,9,228.5939847696327,4262.887008096662
1,12,1,1,0,1,0,0,7,1522,1,235.16428560738422,2779.6704579488114
2,11,1,0,1,0,0,0,7,559,5,231.56518769704286,4019.0622594765823
2,9,1,1,0,1,0,0,3,1358,5,231.56448957480015,2692.9401821823326
1,9,1,0,0,1,0,0,2,2313,8,222.1625545371208,2470.1970292112314
2,13,1,1,0,0,0,0,4,606,1,229.1401626479264,1554.7801875750217
4,12,1,2,2,0,1,0,1,512,1,243.3110197888188,7633.55275395803
2,13,2,1,1,1,0,1,7,798,8,241.94465156581225,6097.387917256045
0,6,2,1,0,0,0,0,5,2176,9,240.91274857039372,1275.3011546712992
1,14,1,1,0,0,0,0,2,2237,5,226.19369472691355,1506.4788506679301
6,12,1,1,1,1,0,0,1,3766,7,246.96929162953677,5927.8151051038685
4,10,1,1,1,0,0,1,1,2995,6,234.75167419099589,4422.234923461368
3,10,2,2,1,1,0,1,4,2753,7,250.0,6171.572749371031
4,10,1,2,1,1,0,0,5,3717,8,249.27545898592933,5788.6145286589235
3,9,1,2,0,0,0,1,3,1773,3,223.0442200340991,1650.023661955848
1,8,1,1,2,1,0,0,6,2670,8,226.7158556151229,8156.13605610249
2,15,0,0,0,0,1,1,2,2953,4,237.8403416546224,1639.4213710766794
7,6,1,1,0,0,1,1,6,661,9,222.1867191814895,1858.22479571456
2,14,1,0,0,1,0,0,2,3097,5,234.13499817080958,2874.4661549024213
7,12,1,1,0,0,0,0,4,1597,6,249.47154402910786,1826.2855574737212
1,10,1,0,2,0,1,0,1,3397,3,220.9285574450477,7085.611706754278
1,12,1,1,1,1,0,0,3,3825,7,240.56503699203245,5550.258597931643
1,9,2,1,0,0,1,0,5,1792,7,234.01376229051746,1795.2430072909665
2,8,1,0,1,0,1,0,3,1608,1,218.65593502247688,4193.191380095198
2,7,1,0,0,1,0,0,6,568,3,213.80922660295192,2506.3344971535325
2,12,1,1,0,0,1,0,5,3922,7,227.33319716520944,1688.4750107130114
0,9,1,1,0,1,0,0,5,3129,7,236.26519012529505,2581.0716393848315
5,9,1,1,0,0,0,0,6,2055,1,245.89385594052453,1525.569202394108
3,13,1,1,1,1,0,0,3,1024,6,229.9368793199729,5837.8706249519155
4,13,1,1,0,0,1,0,2,911,7,241.14309957162737,1942.5648684698597
3,8,1,1,0,0,0,0,6,3041,2,235.64930638709717,1337.324197384477
1,12,1,2,0,1,1,0,6,1604,3,245.21518170196626,3262.026383485947
3,11,1,1,0,1,1,0,7,3851,4,232.98205779712188,3197.879953992812
0,6,1,2,1,0,0,0,4,2394,2,228.26373710186283,3954.863600747375
3,10,1,1,1,0,0,0,2,1532,8,243.9649777953905,4201.366277533721
4,8,1,0,0,0,1,1,1,738,3,220.61787789049788,1665.3977556655623
3,8,1,2,0,0,0,0,4,2781,5,227.07042795002312,1484.4272004272639
1,14,1,1,1,0,0,0,2,2001,2,227.5841833240026,4377.9242552652095
4,9,1,1,0,0,1,0,1,1691,5,227.53221579472114,1720.2073944372714
4,9,1,1,1,1,1,0,3,1806,1,224.54293048205443,5896.866992070639
3,8,1,1,0,0,1,0,6,2650,2,223.271748035037,1603.2832630797864
2,13,1,1,1,1,1,0,3,2199,9,242.35743678532864,6006.355755148122
2,10,1,0,0,1,1,0,5,2085,7,225.79159035716665,2882.6021162421926
0,11,1,1,1,1,0,0,4,3881,1,233.79658828486953,5451.354376049274
3,16,1,2,1,0,1,0,6,2771,1,247.19444310773196,5003.087327761563
5,12,1,1,1,0,0,0,1,2992,3,231.02202353592975,4490.23337165841
4,12,1,2,1,0,0,0,1,3613,8,230.06765517241578,4607.991009368601
2,9,1,1,0,0,0,1,2,3594,7,240.56707850622902,1463.3404626340703
1,9,1,1,1,0,1,0,7,2443,1,245.79103683378477,4365.717591543466
8,9,1,1,1,0,0,0,3,3961,1,246.04901905421116,4499.064267705402
3,9,1,0,0,0,0,0,5,697,5,234.28482854460057,1275.3434467409095
4,7,1,1,0,0,0,1,7,1408,2,240.99188969348668,1450.2093751634566
2,18,1,1,1,0,0,1,1,1542,6,239.24589387906423,4736.101983786008
4,5,1,0,0,1,1,1,6,2940,3,230.89198998206703,2954.8215722838286
1,8,0,1,1,1,0,1,7,572,6,229.05479606428042,5198.600944005554
1,13,2,2,1,1,0,0,3,1043,7,250.0,6093.233432968531
4,8,0,1,1,0,0,1,7,3134,6,230.09094985249948,3972.5586096251163
1,11,1,0,0,1,1,0,4,368,4,237.05775500670023,2913.6575345867436
2,11,1,1,0,0,0,0,3,1512,3,217.25405525735323,1466.4063692149052
3,11,0,1,1,0,1,0,2,1745,9,250.0,4273.0350228246525
4,12,0,1,0,0,0,0,7,1484,3,220.5642452119442,1335.0449039418231
2,12,0,1,1,0,0,0,2,2156,6,221.32195811557483,4021.543540625686
4,13,1,0,0,0,1,0,6,3942,5,227.66204605208785,1826.1264471891393
3,9,1,0,0,0,0,0,1,2083,5,222.14074653842118,1197.8173527751424
7,10,1,1,1,1,0,0,5,1376,4,248.845844747518,5896.651450982859
6,10,2,1,1,0,0,0,5,1884,6,235.7336179355799,4697.552563217338
3,7,1,1,0,0,1,0,7,3455,4,227.85506704972198,1610.599557211914
4,10,1,1,0,0,1,0,7,3881,6,231.85066341000223,1832.684284448859
1,11,0,0,0,1,0,0,1,951,8,237.62689799864899,2268.0194547122396
3,5,1,1,0,1,0,1,7,539,2,230.56683299833733,2717.1656817987036
5,6,2,0,0,1,1,1,6,1273,9,227.8734478676674,3283.770512468602
3,8,1,1,1,0,0,1,3,1722,1,242.6960690902111,4208.33388724197
4,15,2,0,1,0,0,1,6,1683,4,240.38672367402302,4810.749268461734
1,12,1,0,1,1,0,1,5,728,6,233.15886762960562,5571.262440858352
4,15,1,1,0,1,1,0,3,2740,1,244.18265803673575,3464.3565162905684
5,15,1,1,1,0,1,1,2,3996,7,236.54646676045235,5064.279413973588
3,7,1,1,0,0,0,1,1,3819,6,224.18341012669845,1409.126624744986
2,5,2,1,1,0,0,0,3,511,3,225.40530258713144,4156.099238702005
4,13,1,1,0,0,0,0,2,634,6,232.66371997177234,1689.2687891934154
3,5,1,1,1,0,0,0,3,2759,2,239.58532826342054,3930.158102204286
2,6,1,1,1,0,0,0,7,729,5,233.75012972487693,3953.5262793732013
5,16,0,1,1,0,1,0,4,1524,5,240.77031631061564,4760.8185663563345
7,10,1,1,2,0,0,0,7,1659,1,250.0,7276.738082949734
5,16,2,1,1,0,1,0,2,375,1,242.05700854797678,5266.333585045175
1,11,1,1,0,0,0,0,5,3986,8,230.2143918224225,1405.1219988114142
4,8,1,1,1,0,0,1,7,3196,3,236.71055778679786,4277.069037402782
2,8,1,0,1,0,0,0,7,2236,3,239.82659964698874,3921.5253431919436
2,10,1,1,0,0,1,1,3,476,5,224.71758941539318,1711.9488277058117
3,9,1,1,0,1,0,0,4,419,3,234.4011761153037,2781.254687937491
1,6,1,1,1,1,0,0,3,1587,8,233.48502957777168,5337.647643530008
7,7,0,1,0,1,1,0,4,3620,7,245.73115441449963,2936.79418706275
2,10,1,1,1,0,0,0,3,2191,5,242.9758907070597,4163.812236609819
4,7,1,1,2,0,1,1,2,3448,6,243.2590223310053,7335.931105513852
4,12,1,0,0,0,0,0,2,2424,2,220.7876920260957,1487.4789418091991
4,9,1,1,0,1,0,0,3,1630,7,229.44685612562688,2833.559947629349
7,6,1,1,0,0,0,1,2,2850,3,221.5352278427537,1615.4328142502009
3,8,1,2,1,1,0,0,6,3397,6,241.3394790708113,5635.880531246507
6,11,1,1,0,0,0,1,5,3095,4,225.82481062074334,1708.3355572236046
2,12,1,0,0,0,0,0,7,1590,9,236.6587966080519,1397.560884460737
2,7,1,1,0,0,1,0,3,3083,5,237.49548362857647,1500.3085864138357
4,13,1,1,2,0,0,0,4,2514,6,249.71435210083519,7353.460127045132
3,14,1,1,1,0,1,0,6,1133,8,218.9734035299995,4781.18346097624
2,18,1,2,1,0,1,0,6,769,6,236.3070429742645,5040.151977453609
6,11,1,1,0,1,0,0,4,1462,2,235.50663533621116,3092.656613107388
4,11,1,1,2,1,1,1,2,1712,1,249.2315838164832,8954.899117902387
3,17,1,1,1,1,1,0,1,2976,7,237.11519418459037,6289.661799774263
2,11,1,1,0,0,0,1,3,366,6,218.27407649210502,1526.7915776014786
7,10,1,0,2,0,0,0,3,1412,2,250.0,7195.137662443364
4,12,1,0,0,0,1,0,2,3343,9,224.56807965665098,1796.5118052658654
4,13,1,1,0,0,1,1,7,497,5,228.084486242698,2098.1739529452743
2,12,1,2,0,0,0,0,6,1367,9,236.9840505802727,1651.7754252419363
2,12,1,1,1,0,0,0,1,836,3,231.8109922317497,4342.338745681787
1,6,0,1,0,1,0,0,5,514,4,228.57241130036527,2231.2717801546687
0,16,1,2,1,0,1,0,7,2185,3,245.49501637404128,4779.334788093045
7,12,1,1,0,0,0,1,3,2704,1,227.54099034454418,1981.3945031868607
1,10,1,0,0,0,0,0,5,1221,2,226.54281148069066,1155.4065098903172
0,8,1,1,1,0,0,0,6,3433,8,222.1902996967287,3881.9310483806626
4,11,2,1,1,0,0,0,3,2673,5,239.66370011142155,4658.03352906968
3,11,1,1,0,0,0,0,5,1764,8,225.23216903861362,1451.602414433406
3,9,2,2,1,1,1,1,2,3169,2,246.0487827547819,6402.361993910711
3,8,1,0,0,0,1,0,4,1413,6,229.88695611980432,1461.3247299893426
3,2,1,1,1,0,1,1,7,1164,6,229.41432659309953,4188.955703241083
2,17,1,1,0,0,0,0,2,3888,8,241.5793628139662,1788.8586893188913
5,12,1,1,0,1,1,1,1,1179,7,246.62091661725907,3516.7097748803785
4,14,0,1,1,0,0,1,7,759,6,239.74041405383196,4395.977540923937
1,11,0,0,0,0,1,1,3,3258,1,217.45893638337873,1354.3594563041356
5,15,1,2,0,0,0,0,4,3684,9,250.0,2001.7538041855817
3,10,1,1,0,1,0,0,3,1622,6,236.0860098151176,2870.254808392391
4,12,1,2,1,0,1,0,4,537,8,243.719582242529,4852.426615377923
3,9,0,1,0,1,1,0,3,864,1,214.64265876479521,2781.8403826476183
4,6,1,0,0,0,0,0,1,1594,4,228.2717020935279,1152.1019460305074
0,2,1,1,1,0,0,0,5,2924,3,226.66995042896122,3581.4903260401056
4,13,1,0,2,0,0,1,3,2768,1,231.12962282226542,7238.912654848456
2,6,0,1,0,1,0,0,3,1325,9,225.37673619034894,2301.4477739584204
2,12,1,0,1,0,1,0,1,3002,8,219.23970499299747,4432.7145796490695
5,7,1,1,0,0,1,0,6,2023,9,223.28218104020044,1729.3779369644544
2,18,1,2,0,0,0,0,4,1449,6,230.96193131861247,1956.8341581717127
2,12,2,1,1,0,0,0,2,915,6,238.8140702671133,4555.48318172882
3,11,1,0,1,1,1,0,7,737,9,247.13096449953008,5832.146542130643
3,8,1,0,0,0,0,0,1,2170,9,238.37941294374204,1170.9120840307119
3,12,1,0,1,1,0,1,3,2960,9,250.0,5691.357251941295
6,10,1,0,0,0,1,0,4,3565,7,232.0466749028573,1788.8577345598767
3,3,1,1,0,0,1,0,4,1176,6,239.2881594326753,1345.2533426157236
5,11,1,0,0,0,0,0,4,2520,6,231.42196310652622,1471.4109848638398
3,11,1,1,1,1,1,0,7,3045,4,249.3052494935633,5947.627820318199
2,5,1,1,0,0,1,0,6,3132,3,220.69852792969178,1390.2147744537058
3,5,2,0,0,0,0,0,1,3926,1,227.82236635137016,1273.7982695588214
1,9,1,1,0,0,1,1,6,1277,7,219.99678825842295,1627.6038641426546
3,12,2,0,1,0,1,0,6,2102,1,224.21419483163356,4817.440810554237
4,4,1,0,1,1,0,0,6,3069,6,233.47135379290594,5209.784780100866
4,7,1,2,1,0,0,0,2,3870,9,246.35041071266568,4276.69754556611
3,14,1,1,0,0,0,0,5,3453,5,235.80296605038362,1663.4042074117597
3,10,0,1,1,0,1,0,3,1035,7,213.20370124875942,4265.893435375049
3,10,1,1,0,1,0,1,7,2026,9,250.0,2942.4263617771007
1,12,1,1,0,0,0,0,1,3460,2,234.22272507492116,1467.054862462774
3,9,1,2,0,0,0,0,7,2804,5,249.67205210333515,1592.1901551610356
3,13,2,0,0,0,0,0,5,2177,1,231.85366837814792,1755.9118567009898
2,9,1,1,0,1,1,1,5,603,5,233.57971177717533,3198.144983529657
4,16,1,2,0,0,1,0,5,1452,2,239.8679430249246,2283.530079140651
4,13,1,1,0,1,0,0,1,3927,7,246.73460978236116,3104.9067011696616
5,7,1,1,0,1,1,0,1,327,3,224.21645933566836,3115.067575073254
3,16,1,1,0,0,1,0,5,2654,6,222.07289640507173,2064.399247128012
6,16,2,0,1,0,0,1,6,2526,1,249.77766171990896,5049.830337606279
3,9,1,1,0,0,0,0,6,3037,8,237.0774432996492,1335.6025640662242
1,10,1,0,0,0,1,0,3,2177,8,232.6407268066705,1438.238855782445
6,8,0,1,2,0,1,0,7,2843,2,243.80993480356628,7136.269661989515
6,10,1,1,0,0,1,1,7,1971,7,234.36351830050387,2005.7082991100851
2,9,0,1,0,0,0,0,6,2450,3,219.06740318317813,1040.786697698276
4,9,1,0,1,0,1,0,1,1266,2,235.67815572105192,4358.207955099534
3,8,1,1,0,0,1,0,1,1897,3,222.06738026552534,1614.401388031197
4,8,0,1,0,0,1,0,6,2087,9,238.03951347105445,1406.2424208310915
2,15,0,1,1,1,0,1,7,1243,9,229.43808798024222,5708.292007075495
5,10,1,1,0,0,0,0,4,356,5,224.83762904964564,1558.103337624947
3,7,1,1,0,1,0,1,4,485,9,244.8285037225516,2803.085393186144
1,14,1,1,0,0,0,0,7,574,9,239.17751349164016,1515.5777793901455
4,8,2,1,1,0,0,0,5,3185,5,229.72747590014316,4481.232014840385
6,12,1,1,1,0,0,0,2,792,2,224.31317755915063,4594.37657336079
1,11,1,1,1,1,0,0,1,3296,8,242.5895065886729,5522.325811003909
6,10,2,1,1,0,0,0,6,2597,3,234.40435959364592,4729.400623150793
